Year,Country,Rank,Name,Overall Score
2019,United Kingdom,77.0,University of Bristol,64.335
2019,United Kingdom,80.0,University of Warwick,64.07499999999999
2019,United Kingdom,94.0,University of Glasgow,62.855
2019,United Kingdom,106.0,University of Sheffield,61.1675
2019,United Kingdom,114.0,Durham University,59.870000000000005
2019,United Kingdom,116.0,University of Birmingham,59.7425
2019,United Kingdom,118.0,University of Southampton,59.63
2019,United Kingdom,119.0,University of York,59.2625
2019,United Kingdom,130.0,Queen Mary University of London,58.8025
2019,United Kingdom,141.0,University of Exeter,57.84
2019,United Kingdom,147.0,Lancaster University,57.3275
2019,United Kingdom,150.0,University of Nottingham,57.18
2019,United Kingdom,154.0,University of Leeds,56.57
2019,United Kingdom,158.0,University of Aberdeen,56.2575
2019,United Kingdom,163.0,University of Sussex,55.935
2019,United Kingdom,166.0,University of St Andrews,55.8025
2019,United Kingdom,168.0,University of Leicester,55.6225
2019,United Kingdom,172.0,Newcastle University,55.385
2019,United Kingdom,181.0,University of Liverpool,54.5275
2019,United Kingdom,187.0,Cardiff University,54.2325
2019,United Kingdom,191.0,University of East Anglia,54.0275
2019,United Kingdom,209.0,Queen’s University Belfast,52.5
2019,United Kingdom,219.0,University of Dundee,51.6825
2019,United Kingdom,229.0,University of Reading,51.135
2019,United Kingdom,240.0,University of Bath,50.14
2019,United Kingdom,257.0,University of Surrey,49.2225
2019,United Kingdom,258.0,"Royal Holloway, University of London",49.03
2019,United Kingdom,259.0,"St George’s, University of London",49.0025
2019,United Kingdom,269.0,Swansea University,48.455
2019,United Kingdom,270.0,Brighton and Sussex Medical School,48.415
2019,United Kingdom,287.0,University of Essex,47.65499999999999
2019,United Kingdom,318.0,"Birkbeck, University of London",45.2775
2019,United Kingdom,324.0,Heriot-Watt University,45.0175
2019,United Kingdom,329.0,Anglia Ruskin University (ARU),44.8325
2019,United Kingdom,362.0,University of Stirling,43.4825
2019,United Kingdom,369.0,"City, University of London",43.0725
2019,United Kingdom,377.0,University of Kent,42.74
2019,United Kingdom,392.0,Aberystwyth University,41.9725
2019,United Kingdom,400.0,Aston University,41.64
2019,United Kingdom,403.0,Middlesex University,41.5275
2019,United Kingdom,409.0,Bangor University,41.27
2019,United Kingdom,410.0,Loughborough University,41.2225
2019,United Kingdom,412.0,Brunel University London,41.095
2019,United Kingdom,424.0,Royal Veterinary College,40.59499999999999
2019,United Kingdom,437.0,Northumbria University,40.0525
2019,United Kingdom,449.0,SOAS University of London,39.49999999999999
2019,United Kingdom,457.0,University of Strathclyde,39.05
2019,United Kingdom,473.0,University of Plymouth,38.43749999999999
2019,United Kingdom,487.0,University of Portsmouth,37.705
2019,United Kingdom,492.0,University of the West of Scotland,37.51749999999999
2019,United Kingdom,503.0,Oxford Brookes University,36.995
2019,United Kingdom,507.0,Keele University,36.7925
2019,United Kingdom,516.0,University of Hull,36.535
2019,United Kingdom,523.0,Bournemouth University,36.3275
2019,United Kingdom,537.0,The Open University,35.96
2019,United Kingdom,545.0,Liverpool John Moores University,35.510000000000005
2019,United Kingdom,645.0,Glasgow Caledonian University,31.38
2019,United Kingdom,659.0,University of Huddersfield,30.7275
2019,United Kingdom,682.0,Nottingham Trent University,29.91
2019,United Kingdom,686.0,Ulster University,29.7775
2019,United Kingdom,707.0,University of Hertfordshire,29.130000000000003
2019,United Kingdom,713.0,University of Brighton,28.915
2019,United Kingdom,717.0,Edinburgh Napier University,28.745
2019,United Kingdom,721.0,University of Greenwich,28.645
2019,United Kingdom,726.0,Manchester Metropolitan University,28.4925
2019,United Kingdom,736.0,University of Westminster,28.1675
2019,United Kingdom,739.0,De Montfort University,28.0725
2019,United Kingdom,748.0,University of Lincoln,27.775
2019,United Kingdom,752.0,Coventry University,27.605
2019,United Kingdom,756.0,University of the West of England,27.495
2019,United Kingdom,778.0,University of Bradford,26.7475
2019,United Kingdom,779.0,University of Wolverhampton,26.6975
2019,United Kingdom,781.0,University of Salford,26.6175
2019,United Kingdom,792.0,Kingston University,26.2025
2019,United Kingdom,805.0,University of Central Lancashire,25.835
2019,United Kingdom,823.0,University of East London,24.9925
2019,United Kingdom,830.0,University of Roehampton,24.8
2019,United Kingdom,835.0,Teesside University,24.3925
2019,United Kingdom,850.0,Staffordshire University,23.865
2019,United Kingdom,861.0,Leeds Beckett University,23.66
2019,United Kingdom,875.0,Sheffield Hallam University,23.195
2019,United Kingdom,881.0,University of Derby,22.997499999999995
2019,United Kingdom,886.0,University of Bedfordshire,22.8475
2019,United Kingdom,917.0,University of South Wales,21.3975
2019,United Kingdom,930.0,Edge Hill University,20.980000000000004
2019,United Kingdom,953.0,Robert Gordon University,20.25
2019,United Kingdom,1007.0,University of Chester,18.7875
2019,United Kingdom,1024.0,London South Bank University,18.3
2019,United Kingdom,1029.0,Birmingham City University,18.130000000000003
2019,United Kingdom,1115.0,Canterbury Christ Church University,16.0675
2020,United Kingdom,1.0,University of Oxford,95.4175
2020,United Kingdom,3.0,University of Cambridge,94.3775
2020,United Kingdom,10.0,Imperial College London,89.75999999999999
2020,United Kingdom,15.0,UCL,87.0625
2020,United Kingdom,28.0,London School of Economics and Political Science,81.30749999999999
2020,United Kingdom,30.0,University of Edinburgh,79.3475
2020,United Kingdom,36.0,King’s College London,75.69
2020,United Kingdom,56.0,University of Manchester,69.7125
2020,United Kingdom,77.0,University of Warwick,64.62499999999999
2020,United Kingdom,87.0,University of Bristol,63.22749999999999
2020,United Kingdom,100.0,University of Glasgow,62.1625
2020,United Kingdom,111.0,Queen Mary University of London,61.27499999999999
2020,United Kingdom,112.0,University of Birmingham,60.8625
2020,United Kingdom,118.0,University of Sheffield,60.0725
2020,United Kingdom,122.0,University of Southampton,59.8175
2020,United Kingdom,128.0,University of York,58.91499999999999
2020,United Kingdom,133.0,Durham University,58.465
2020,United Kingdom,140.0,Lancaster University,57.94499999999999
2020,United Kingdom,146.0,University of Sussex,57.4175
2020,United Kingdom,147.0,University of Exeter,57.3975
2020,United Kingdom,152.0,University of Nottingham,57.2275
2020,United Kingdom,156.0,University of Leeds,57.06
2020,United Kingdom,165.0,University of Liverpool,56.335
2020,United Kingdom,167.0,University of Leicester,56.085
2020,United Kingdom,168.0,University of Aberdeen,55.99250000000001
2020,United Kingdom,192.0,University of East Anglia,54.15
2020,United Kingdom,198.0,Cardiff University,53.8575
2020,United Kingdom,202.0,University of St Andrews,53.725
2020,United Kingdom,204.0,Newcastle University,53.5875
2020,United Kingdom,205.0,Queen’s University Belfast,53.3175
2020,United Kingdom,232.0,University of Reading,51.16
2020,United Kingdom,233.0,University of Dundee,51.1425
2020,United Kingdom,249.0,"St George’s, University of London",50.1525
2020,United Kingdom,261.0,University of Surrey,49.11750000000001
2020,United Kingdom,269.0,Swansea University,48.77
2020,United Kingdom,277.0,University of Essex,48.46249999999999
2020,United Kingdom,280.0,University of Bath,48.330000000000005
2020,United Kingdom,283.0,"Royal Holloway, University of London",48.1475
2020,United Kingdom,293.0,Brighton and Sussex Medical School,47.4275
2020,United Kingdom,297.0,Heriot-Watt University,47.19
2020,United Kingdom,303.0,Anglia Ruskin University (ARU),46.815
2020,United Kingdom,354.0,University of Stirling,44.3575
2020,United Kingdom,364.0,"Birkbeck, University of London",43.98749999999999
2020,United Kingdom,365.0,University of Kent,43.8575
2020,United Kingdom,371.0,"Goldsmiths, University of London",43.67249999999999
2020,United Kingdom,376.0,Loughborough University,43.2825
2020,United Kingdom,379.0,Northumbria University,43.23749999999999
2020,United Kingdom,381.0,Brunel University London,43.1675
2020,United Kingdom,412.0,Royal Veterinary College,41.96249999999999
2020,United Kingdom,423.0,"City, University of London",41.48500000000001
2020,United Kingdom,432.0,University of Strathclyde,41.095
2020,United Kingdom,436.0,Aberystwyth University,41.05
2020,United Kingdom,445.0,Middlesex University,40.75750000000001
2020,United Kingdom,458.0,Liverpool John Moores University,40.2775
2020,United Kingdom,466.0,SOAS University of London,40.06249999999999
2020,United Kingdom,469.0,Bangor University,39.84749999999999
2020,United Kingdom,490.0,Bournemouth University,39.075
2020,United Kingdom,493.0,University of Portsmouth,38.95
2020,United Kingdom,509.0,Keele University,38.46249999999999
2020,United Kingdom,516.0,University of Plymouth,38.2775
2020,United Kingdom,523.0,Aston University,37.947500000000005
2020,United Kingdom,526.0,University of the West of Scotland,37.85
2020,United Kingdom,544.0,University of Hull,37.065
2020,United Kingdom,597.0,The Open University,35.385
2020,United Kingdom,618.0,University of Lincoln,34.6925
2020,United Kingdom,643.0,Oxford Brookes University,33.715
2020,United Kingdom,660.0,Nottingham Trent University,33.0775
2020,United Kingdom,670.0,Manchester Metropolitan University,32.677499999999995
2020,United Kingdom,672.0,University of Huddersfield,32.595
2020,United Kingdom,722.0,De Montfort University,30.864999999999995
2020,United Kingdom,728.0,Glasgow Caledonian University,30.692499999999995
2020,United Kingdom,732.0,Ulster University,30.5375
2020,United Kingdom,746.0,University of the West of England,29.905
2020,United Kingdom,749.0,Coventry University,29.825
2020,United Kingdom,773.0,University of Greenwich,29.13
2020,United Kingdom,776.0,University of Brighton,28.9575
2020,United Kingdom,781.0,University of Hertfordshire,28.85
2020,United Kingdom,787.0,University of Westminster,28.7025
2020,United Kingdom,804.0,Edinburgh Napier University,28.19
2020,United Kingdom,822.0,University of Salford,27.787500000000005
2020,United Kingdom,826.0,University of Bradford,27.6225
2020,United Kingdom,833.0,University of Roehampton,27.5325
2020,United Kingdom,846.0,Kingston University,27.1325
2020,United Kingdom,848.0,University of East London,27.064999999999998
2020,United Kingdom,870.0,Sheffield Hallam University,26.4675
2020,United Kingdom,878.0,University of Central Lancashire,26.145
2020,United Kingdom,881.0,Cardiff Metropolitan University,25.9325
2020,United Kingdom,882.0,Teesside University,25.8975
2020,United Kingdom,890.0,Leeds Beckett University,25.61
2020,United Kingdom,893.0,Staffordshire University,25.6
2020,United Kingdom,911.0,University of Wolverhampton,24.99
2020,United Kingdom,921.0,Birmingham City University,24.685
2020,United Kingdom,925.0,University of Bedfordshire,24.594999999999995
2020,United Kingdom,978.0,University of Derby,22.8375
2020,United Kingdom,1014.0,Robert Gordon University,21.925
2020,United Kingdom,1023.0,University of South Wales,21.6625
2020,United Kingdom,1027.0,Edge Hill University,21.47
2020,United Kingdom,1076.0,University of Chester,20.355
2020,United Kingdom,1100.0,London South Bank University,19.687500000000004
2020,United Kingdom,1148.0,Canterbury Christ Church University,18.38
2021,United Kingdom,1.0,University of Oxford,95.6175
2021,United Kingdom,6.0,University of Cambridge,94.00999999999998
2021,United Kingdom,11.0,Imperial College London,89.355
2021,United Kingdom,16.0,UCL,86.94999999999999
2021,United Kingdom,27.0,London School of Economics and Political Science,81.4025
2021,United Kingdom,30.0,University of Edinburgh,79.4325
2021,United Kingdom,35.0,King’s College London,76.13499999999999
2021,United Kingdom,52.0,University of Manchester,70.86749999999999
2021,United Kingdom,77.0,University of Warwick,65.27
2021,United Kingdom,91.0,University of Bristol,62.96
2021,United Kingdom,92.0,University of Glasgow,62.9475
2021,United Kingdom,107.0,University of Birmingham,61.2875
2021,United Kingdom,110.0,Queen Mary University of London,61.0675
2021,United Kingdom,123.0,University of Sheffield,60.0
2021,United Kingdom,128.0,University of Southampton,59.3875
2021,United Kingdom,133.0,University of York,58.84000000000001
2021,United Kingdom,136.0,Lancaster University,58.435
2021,United Kingdom,149.0,Durham University,57.595
2021,United Kingdom,158.0,University of Nottingham,56.8725
2021,United Kingdom,160.0,University of Sussex,56.85
2021,United Kingdom,161.0,University of Leeds,56.830000000000005
2021,United Kingdom,163.0,University of Liverpool,56.7325
2021,United Kingdom,172.0,University of Leicester,55.9525
2021,United Kingdom,173.0,University of Exeter,55.9375
2021,United Kingdom,178.0,University of Aberdeen,55.7275
2021,United Kingdom,180.0,Newcastle University,55.6625
2021,United Kingdom,194.0,Cardiff University,54.6475
2021,United Kingdom,200.0,University of East Anglia,54.34499999999999
2021,United Kingdom,202.0,Queen’s University Belfast,54.2925
2021,United Kingdom,230.0,University of Dundee,51.55
2021,United Kingdom,235.0,"St George’s, University of London",51.26499999999999
2021,United Kingdom,236.0,University of Reading,51.19749999999999
2021,United Kingdom,241.0,University of St Andrews,50.9425
2021,United Kingdom,249.0,University of Bath,50.6075
2021,United Kingdom,263.0,University of Surrey,49.955
2021,United Kingdom,288.0,Swansea University,48.54750000000001
2021,United Kingdom,289.0,Brighton and Sussex Medical School,48.4975
2021,United Kingdom,300.0,University of Essex,47.9375
2021,United Kingdom,310.0,Anglia Ruskin University (ARU),47.3825
2021,United Kingdom,328.0,University of Kent,46.7075
2021,United Kingdom,333.0,"Royal Holloway, University of London",46.425
2021,United Kingdom,339.0,University of Stirling,46.08
2021,United Kingdom,354.0,"City, University of London",45.4625
2021,United Kingdom,359.0,Loughborough University,45.14000000000001
2021,United Kingdom,368.0,Brunel University London,44.7
2021,United Kingdom,376.0,Heriot-Watt University,44.34
2021,United Kingdom,379.0,"Birkbeck, University of London",44.225
2021,United Kingdom,391.0,Northumbria University,43.8325
2021,United Kingdom,408.0,Bournemouth University,43.155
2021,United Kingdom,434.0,Aston University,41.8225
2021,United Kingdom,454.0,University of Strathclyde,41.435
2021,United Kingdom,465.0,Middlesex University,41.19
2021,United Kingdom,466.0,Liverpool John Moores University,41.18
2021,United Kingdom,468.0,Royal Veterinary College,41.04999999999999
2021,United Kingdom,475.0,"Goldsmiths, University of London",40.7175
2021,United Kingdom,479.0,Bangor University,40.5375
2021,United Kingdom,482.0,University of the West of England,40.495000000000005
2021,United Kingdom,493.0,University of Plymouth,40.0575
2021,United Kingdom,497.0,SRUC (Scotland’s Rural College),39.90500000000001
2021,United Kingdom,505.0,Aberystwyth University,39.77
2021,United Kingdom,517.0,University of Portsmouth,39.2625
2021,United Kingdom,524.0,SOAS University of London,39.1075
